FECHA (YYMMDD);HORA (HHMM);;
080319;1000;;
080319;1100;;
080319;1200;;
080319;1300;;
080319;1400;;
080319;1500;;
080319;1600;;
080319;1700;;
080319;1800;;
080319;1900;;
080319;2000;;
080319;2100;;
080319;2200;;
080319;2300;;
080320;0000;;
080320;0100;;
080320;0200;;
080320;0300;;
080320;0400;;
080320;0500;;
080320;0600;;
080320;0700;;
080320;0800;;
080320;0900;;
080320;1000;;
080320;1100;;
080320;1200;;
080320;1300;;
080320;1400;;
080320;1500;;
080320;1600;;
080320;1700;;
080320;1800;;
080320;1900;;
080320;2000;;
080320;2100;;
080320;2200;;
080320;2300;;
080321;0000;;
080321;0100;;
080321;0200;;
080321;0300;;
080321;0400;;
080321;0500;;
080321;0600;;
080321;0700;;
080321;0800;;
080321;0900;;
080321;1000;;
080321;1100;;
080321;1200;;
080321;1300;;
080321;1400;;
080321;1500;;
080321;1600;;
080321;1700;;
080321;1800;;
080321;1900;;
080321;2000;;
080321;2100;;
080321;2200;;
080321;2300;;
080322;0000;;
080322;0100;;
080322;0200;;
080322;0300;;
080322;0400;;
080322;0500;;
080322;0600;;
080322;0700;;
080322;0800;;
080322;0900;;
080322;1000;;
080322;1100;;
080322;1200;;
080322;1300;;
080322;1400;;
080322;1500;;
080322;1600;;
080322;1700;;
080322;1800;;
080322;1900;;
080322;2000;;
080322;2100;;
080322;2200;;
080322;2300;;
080323;0000;;
080323;0100;;
080323;0200;;
080323;0300;;
080323;0400;;
080323;0500;;
080323;0600;;
080323;0700;;
080323;0800;;
080323;0900;;
080323;1000;;
080323;1100;;
080323;1200;;
080323;1300;;
080323;1400;;
080323;1500;;
080323;1600;;
080323;1700;;
080323;1800;;
080323;1900;;
080323;2000;;
080323;2100;;
080323;2200;;
080323;2300;;
080324;0000;;
080324;0100;;
080324;0200;;
080324;0300;;
080324;0400;;
080324;0500;;
080324;0600;;
080324;0700;;
080324;0800;;
080324;0900;;
080324;1000;;
080324;1100;;
080324;1200;;
080324;1300;;
080324;1400;;
080324;1500;;
080324;1600;;
080324;1700;;
080324;1800;;
080324;1900;;
080324;2000;;
080324;2100;;
080324;2200;;
080324;2300;;
080325;0000;;
080325;0100;;
080325;0200;;
080325;0300;;
080325;0400;;
080325;0500;;
080325;0600;;
080325;0700;;
080325;0800;;
080325;0900;;
080325;1000;;
080325;1100;;
080325;1200;;
080325;1300;;
080325;1400;;
080325;1500;;
080325;1600;;
080325;1700;;
080325;1800;;
080325;1900;;
080325;2000;;
080325;2100;;
080325;2200;;
080325;2300;;
080326;0000;;
080326;0100;;
080326;0200;;
080326;0300;;
080326;0400;;
080326;0500;;
080326;0600;;
080326;0700;;
080326;0800;;
080326;0900;;
080326;1000;;
080326;1100;;
080326;1200;;
080326;1300;;
080326;1400;;
080326;1500;;
080326;1600;;
080326;1700;;
080326;1800;;
080326;1900;;
080326;2000;;
080326;2100;;
080326;2200;;
080326;2300;;
080327;0000;;
080327;0100;;
080327;0200;;
080327;0300;;
080327;0400;;
080327;0500;;
080327;0600;;
080327;0700;;
080327;0800;;
080327;0900;;
080327;1000;;
080327;1100;;
080327;1200;;
080327;1300;;
080327;1400;;
080327;1500;;
080327;1600;;
080327;1700;;
080327;1800;;
080327;1900;;
080327;2000;;
080327;2100;;
080327;2200;;
080327;2300;;
080328;0000;;
080328;0100;;
080328;0200;;
080328;0300;;
080328;0400;;
080328;0500;;
080328;0600;;
080328;0700;;
080328;0800;;
080328;0900;;
080328;1000;;
080328;1100;;
080328;1200;;
080328;1300;;
080328;1400;;
080328;1500;;
080328;1600;;
080328;1700;;
080328;1800;;
080328;1900;;
080328;2000;;
080328;2100;;
080328;2200;;
080328;2300;;
080329;0000;;
080329;0100;;
080329;0200;;
080329;0300;;
080329;0400;;
080329;0500;;
080329;0600;;
080329;0700;;
080329;0800;;
080329;0900;;
080329;1000;;
080329;1100;;
080329;1200;;
080329;1300;;
080329;1400;;
080329;1500;;
080329;1600;;
080329;1700;;
080329;1800;;
080329;1900;;
080329;2000;;
080329;2100;;
080329;2200;;
080329;2300;;
080330;0000;;
080330;0100;;
080330;0200;;
080330;0300;;
080330;0400;;
080330;0500;;
080330;0600;;
080330;0700;;
080330;0800;;
080330;0900;;
080330;1000;;
080330;1100;;
080330;1200;;
080330;1300;;
080330;1400;;
080330;1500;;
080330;1600;;
080330;1700;;
080330;1800;;
080330;1900;;
080330;2000;;
080330;2100;;
080330;2200;;
080330;2300;;
080331;0000;;
080331;0100;;
080331;0200;;
080331;0300;;
080331;0400;;
080331;0500;;
080331;0600;;
080331;0700;;
080331;0800;;
080331;0900;;
080331;1000;;
080331;1100;;
080331;1200;;
080331;1300;;
080331;1400;;
080331;1500;;
080331;1600;;
080331;1700;;
080331;1800;;
080331;1900;;
080331;2000;;
080331;2100;;
080331;2200;;
080331;2300;;
080401;0000;;
080401;0100;;
080401;0200;;
080401;0300;;
080401;0400;;
080401;0500;;
080401;0600;;
080401;0700;;
080401;0800;;
080401;0900;;
080401;1000;;
080401;1100;;
080401;1200;;
080401;1300;;
080401;1400;;
080401;1500;;
080401;1600;;
080401;1700;;
080401;1800;;
080401;1900;;
080401;2000;;
080401;2100;;
080401;2200;;
080401;2300;;
080402;0000;;
080402;0100;;
080402;0200;;
080402;0300;;
080402;0400;;
080402;0500;;
080402;0600;;
080402;0700;;
080402;0800;;
080402;0900;;
080402;1000;;
080402;1100;;
080402;1200;;
080402;1300;;
080402;1400;;
080402;1500;;
080402;1600;;
080402;1700;;
080402;1800;;
080402;1900;;
080402;2000;;
080402;2100;;
080402;2200;;
080402;2300;;
080403;0000;;
080403;0100;;
080403;0200;;
080403;0300;;
080403;0400;;
080403;0500;;
080403;0600;;
080403;0700;;
080403;0800;;
080403;0900;;
080403;1000;;
080403;1100;;
080403;1200;;
080403;1300;;
080403;1400;;
080403;1500;;
080403;1600;;
080403;1700;;
080403;1800;;
080403;1900;;
080403;2000;;
080403;2100;;
080403;2200;;
080403;2300;;
080404;0000;;
080404;0100;;
080404;0200;;
080404;0300;;
080404;0400;;
080404;0500;;
080404;0600;;
080404;0700;;
080404;0800;;
080404;0900;;
080404;1000;;
080404;1100;;
080404;1200;;
080404;1300;;
080404;1400;;
080404;1500;;
080404;1600;;
080404;1700;;
080404;1800;;
080404;1900;;
080404;2000;;
080404;2100;;
080404;2200;;
080404;2300;;
080405;0000;;
080405;0100;;
080405;0200;;
080405;0300;;
080405;0400;;
080405;0500;;
080405;0600;;
080405;0700;;
080405;0800;;
080405;0900;;
080405;1000;;
080405;1100;;
080405;1200;;
080405;1300;;
080405;1400;;
080405;1500;;
080405;1600;;
080405;1700;;
080405;1800;;
080405;1900;;
080405;2000;;
080405;2100;;
080405;2200;;
080405;2300;;
080406;0000;;
080406;0100;;
080406;0200;;
080406;0300;;
080406;0400;;
080406;0500;;
080406;0600;;
080406;0700;;
080406;0800;;
080406;0900;;
080406;1000;;
080406;1100;;
080406;1200;;
080406;1300;;
080406;1400;;
080406;1500;;
080406;1600;;
080406;1700;;
080406;1800;;
080406;1900;;
080406;2000;;
080406;2100;;
080406;2200;;
080406;2300;;
080407;0000;;
080407;0100;;
080407;0200;;
080407;0300;;
080407;0400;;
080407;0500;;
080407;0600;;
080407;0700;;
080407;0800;;
080407;0900;;
080407;1000;;
080407;1100;;
080407;1200;;
080407;1300;;
080407;1400;;
080407;1500;;
080407;1600;;
080407;1700;;
080407;1800;;
080407;1900;;
080407;2000;;
080407;2100;;
080407;2200;;
080407;2300;;
080408;0000;;
080408;0100;;
080408;0200;;
080408;0300;;
080408;0400;;
080408;0500;;
080408;0600;;
080408;0700;;
080408;0800;;
080408;0900;;
080408;1000;;
080408;1100;;
080408;1200;;
080408;1300;;
080408;1400;;
080408;1500;;
080408;1600;;
080408;1700;;
080408;1800;;
080408;1900;;
080408;2000;;
080408;2100;;
080408;2200;;
080408;2300;;
080409;0000;;
080409;0100;;
080409;0200;;
080409;0300;;
080409;0400;;
080409;0500;;
080409;0600;;
080409;0700;;
080409;0800;;
080409;0900;;
080409;1000;;
080409;1100;;
080409;1200;;
080409;1300;;
080409;1400;;
080409;1500;;
080409;1600;;
080409;1700;;
080409;1800;;
080409;1900;;
080409;2000;;
080409;2100;;
080409;2200;;
080409;2300;;
080410;0000;;
080410;0100;;
080410;0200;;
080410;0300;;
080410;0400;;
080410;0500;;
080410;0600;;
080410;0700;;
080410;0800;;
080410;0900;;
080410;1000;;
080410;1100;;
080410;1200;;
080410;1300;;
080410;1400;;
080410;1500;;
080410;1600;;
080410;1700;;
080410;1800;;
080410;1900;;
080410;2000;;
080410;2100;;
080410;2200;;
080410;2300;;
080411;0000;;
080411;0100;;
080411;0200;;
080411;0300;;
080411;0400;;
080411;0500;;
080411;0600;;
080411;0700;;
080411;0800;;
080411;0900;;
080411;1000;;
080411;1100;;
080411;1200;;
080411;1300;;
080411;1400;;
080411;1500;;
080411;1600;;
080411;1700;;
080411;1800;;
080411;1900;;
080411;2000;;
080411;2100;;
080411;2200;;
080411;2300;;
080412;0000;;
080412;0100;;
080412;0200;;
080412;0300;;
080412;0400;;
080412;0500;;
080412;0600;;
080412;0700;;
080412;0800;;
080412;0900;;
080412;1000;;
080412;1100;;
080412;1200;;
080412;1300;;
080412;1400;;
080412;1500;;
080412;1600;;
080412;1700;;
080412;1800;;
080412;1900;;
080412;2000;;
080412;2100;;
080412;2200;;
080412;2300;;
080413;0000;;
080413;0100;;
080413;0200;;
080413;0300;;
080413;0400;;
080413;0500;;
080413;0600;;
080413;0700;;
080413;0800;;
080413;0900;;
