FECHA (YYMMDD);HORA (HHMM);;
050211;0900;93;
050211;1000;91;
050211;1100;86;
050211;1200;76;
050211;1300;62;
050211;1400;53;
050211;1500;45;
050211;1600;39;
050211;1700;47;
050211;1800;54;
050211;1900;56;
050211;2000;61;
050211;2100;70;
050211;2200;81;
050211;2300;84;
050212;0000;;
050212;0100;84;
050212;0200;86;
050212;0300;89;
050212;0400;89;
050212;0500;91;
050212;0600;93;
050212;0700;94;
050212;0800;94;
050212;0900;94;
050212;1000;91;
050212;1100;86;
050212;1200;83;
050212;1300;81;
050212;1400;71;
050212;1500;70;
050212;1600;65;
050212;1700;61;
050212;1800;62;
050212;1900;67;
050212;2000;75;
050212;2100;85;
050212;2200;89;
050212;2300;90;
050213;0000;;
050213;0100;89;
050213;0200;91;
050213;0300;94;
050213;0400;;
050213;0500;;
050213;0600;;
050213;0700;;
050213;0800;;
050213;0900;;
050213;1000;;
050213;1100;;
050213;1200;;
050213;1300;;
050213;1400;;
050213;1500;;
050213;1600;;
050213;1700;;
050213;1800;;
050213;1900;;
050213;2000;;
050213;2100;;
050213;2200;;
050213;2300;;
050214;0000;;
050214;0100;;
050214;0200;;
050214;0300;;
050214;0400;;
050214;0500;;
050214;0600;;
050214;0700;;
050214;0800;;
050214;0900;;
050214;1000;;
050214;1100;;
050214;1200;;
050214;1300;;
050214;1400;;
050214;1500;;
050214;1600;;
050214;1700;;
050214;1800;;
050214;1900;;
050214;2000;;
050214;2100;;
050214;2200;;
050214;2300;;
050215;0000;;
050215;0100;91;
050215;0200;94;
050215;0300;95;
050215;0400;96;
050215;0500;93;
050215;0600;91;
050215;0700;91;
050215;0800;93;
050215;0900;91;
050215;1000;87;
050215;1100;82;
050215;1200;68;
050215;1300;54;
050215;1400;43;
050215;1500;34;
050215;1600;33;
050215;1700;37;
050215;1800;42;
050215;1900;48;
050215;2000;55;
050215;2100;68;
050215;2200;80;
050215;2300;86;
050216;0000;;
050216;0100;91;
050216;0200;93;
050216;0300;93;
050216;0400;89;
050216;0500;88;
050216;0600;89;
050216;0700;90;
050216;0800;89;
050216;0900;90;
050216;1000;89;
050216;1100;87;
050216;1200;76;
050216;1300;61;
050216;1400;49;
050216;1500;42;
050216;1600;38;
050216;1700;44;
050216;1800;47;
050216;1900;48;
050216;2000;54;
050216;2100;63;
050216;2200;77;
050216;2300;86;
050217;0000;;
050217;0100;85;
050217;0200;85;
050217;0300;85;
050217;0400;87;
050217;0500;88;
050217;0600;90;
050217;0700;94;
050217;0800;95;
050217;0900;94;
050217;1000;92;
050217;1100;89;
050217;1200;84;
050217;1300;77;
050217;1400;65;
050217;1500;53;
050217;1600;42;
050217;1700;37;
050217;1800;44;
050217;1900;46;
050217;2000;58;
050217;2100;67;
050217;2200;75;
050217;2300;80;
050218;0000;;
050218;0100;85;
050218;0200;87;
050218;0300;88;
050218;0400;88;
050218;0500;87;
050218;0600;88;
050218;0700;89;
050218;0800;91;
050218;0900;90;
050218;1000;88;
050218;1100;81;
050218;1200;74;
050218;1300;63;
050218;1400;53;
050218;1500;43;
050218;1600;36;
050218;1700;39;
050218;1800;39;
050218;1900;44;
050218;2000;52;
050218;2100;60;
050218;2200;71;
050218;2300;78;
050219;0000;;
050219;0100;87;
050219;0200;90;
050219;0300;90;
050219;0400;87;
050219;0500;87;
050219;0600;89;
050219;0700;91;
050219;0800;89;
050219;0900;87;
050219;1000;80;
050219;1100;68;
050219;1200;60;
050219;1300;54;
050219;1400;48;
050219;1500;40;
050219;1600;35;
050219;1700;34;
050219;1800;41;
050219;1900;47;
050219;2000;53;
050219;2100;63;
050219;2200;75;
050219;2300;82;
050220;0000;;
050220;0100;89;
050220;0200;90;
050220;0300;93;
050220;0400;95;
050220;0500;95;
050220;0600;96;
050220;0700;97;
050220;0800;97;
050220;0900;96;
050220;1000;88;
050220;1100;73;
050220;1200;65;
050220;1300;56;
050220;1400;46;
050220;1500;39;
050220;1600;34;
050220;1700;35;
050220;1800;39;
050220;1900;41;
050220;2000;52;
050220;2100;67;
050220;2200;78;
050220;2300;84;
050221;0000;;
050221;0100;90;
050221;0200;91;
050221;0300;95;
050221;0400;96;
050221;0500;97;
050221;0600;97;
050221;0700;97;
050221;0800;97;
050221;0900;97;
050221;1000;96;
050221;1100;87;
050221;1200;67;
050221;1300;56;
050221;1400;48;
050221;1500;40;
050221;1600;37;
050221;1700;36;
050221;1800;36;
050221;1900;45;
050221;2000;56;
050221;2100;66;
050221;2200;73;
050221;2300;76;
050222;0000;;
050222;0100;83;
050222;0200;87;
050222;0300;91;
050222;0400;89;
050222;0500;87;
050222;0600;89;
050222;0700;93;
050222;0800;92;
050222;0900;87;
050222;1000;78;
050222;1100;70;
050222;1200;64;
050222;1300;66;
050222;1400;69;
050222;1500;59;
050222;1600;44;
050222;1700;39;
050222;1800;39;
050222;1900;41;
050222;2000;48;
050222;2100;57;
050222;2200;63;
050222;2300;70;
050223;0000;;
050223;0100;85;
050223;0200;87;
050223;0300;85;
050223;0400;84;
050223;0500;85;
050223;0600;86;
050223;0700;88;
050223;0800;89;
050223;0900;90;
050223;1000;82;
050223;1100;64;
050223;1200;56;
050223;1300;50;
050223;1400;42;
050223;1500;35;
050223;1600;31;
050223;1700;29;
050223;1800;35;
050223;1900;35;
050223;2000;39;
050223;2100;49;
050223;2200;56;
050223;2300;64;
050224;0000;;
050224;0100;73;
050224;0200;77;
050224;0300;83;
050224;0400;86;
050224;0500;91;
050224;0600;93;
050224;0700;92;
050224;0800;95;
050224;0900;87;
050224;1000;66;
050224;1100;55;
050224;1200;47;
050224;1300;39;
050224;1400;34;
050224;1500;31;
050224;1600;32;
050224;1700;32;
050224;1800;34;
050224;1900;35;
050224;2000;38;
050224;2100;47;
050224;2200;60;
050224;2300;68;
050225;0000;;
050225;0100;78;
050225;0200;82;
050225;0300;83;
050225;0400;85;
050225;0500;91;
050225;0600;92;
050225;0700;95;
050225;0800;96;
050225;0900;88;
050225;1000;71;
050225;1100;61;
050225;1200;54;
050225;1300;47;
050225;1400;35;
050225;1500;25;
050225;1600;21;
050225;1700;27;
050225;1800;39;
050225;1900;44;
050225;2000;48;
050225;2100;64;
050225;2200;81;
050225;2300;86;
050226;0000;;
050226;0100;90;
050226;0200;91;
050226;0300;87;
050226;0400;87;
050226;0500;87;
050226;0600;87;
050226;0700;88;
050226;0800;92;
050226;0900;81;
050226;1000;70;
050226;1100;63;
050226;1200;56;
050226;1300;49;
050226;1400;44;
050226;1500;37;
050226;1600;31;
050226;1700;29;
050226;1800;32;
050226;1900;35;
050226;2000;37;
050226;2100;51;
050226;2200;66;
050226;2300;77;
050227;0000;;
050227;0100;88;
050227;0200;91;
050227;0300;92;
050227;0400;95;
050227;0500;96;
050227;0600;97;
050227;0700;98;
050227;0800;98;
050227;0900;98;
050227;1000;89;
050227;1100;77;
050227;1200;63;
050227;1300;53;
050227;1400;48;
050227;1500;42;
