FECHA (YYMMDD);HORA (HHMM);;
050218;2000;199;
050218;2100;33;
050218;2200;0;
050218;2300;0;
050219;0000;;
050219;0100;0;
050219;0200;0;
050219;0300;0;
050219;0400;0;
050219;0500;0;
050219;0600;0;
050219;0700;0;
050219;0800;6;
050219;0900;58;
050219;1000;204;
050219;1100;551;
050219;1200;682;
050219;1300;826;
050219;1400;885;
050219;1500;894;
050219;1600;822;
050219;1700;737;
050219;1800;594;
050219;1900;398;
050219;2000;190;
050219;2100;30;
050219;2200;0;
050219;2300;0;
050220;0000;;
050220;0100;0;
050220;0200;0;
050220;0300;0;
050220;0400;0;
050220;0500;0;
050220;0600;0;
050220;0700;0;
050220;0800;5;
050220;0900;57;
050220;1000;180;
050220;1100;522;
050220;1200;751;
050220;1300;862;
050220;1400;929;
050220;1500;932;
050220;1600;875;
050220;1700;760;
050220;1800;602;
050220;1900;399;
050220;2000;189;
050220;2100;27;
050220;2200;0;
050220;2300;0;
050221;0000;;
050221;0100;0;
050221;0200;0;
050221;0300;0;
050221;0400;0;
050221;0500;0;
050221;0600;0;
050221;0700;0;
050221;0800;5;
050221;0900;32;
050221;1000;87;
050221;1100;236;
050221;1200;726;
050221;1300;845;
050221;1400;911;
050221;1500;915;
050221;1600;854;
050221;1700;746;
050221;1800;592;
050221;1900;398;
050221;2000;173;
050221;2100;15;
050221;2200;0;
050221;2300;0;
050222;0000;;
050222;0100;0;
050222;0200;0;
050222;0300;0;
050222;0400;0;
050222;0500;0;
050222;0600;0;
050222;0700;0;
050222;0800;11;
050222;0900;82;
050222;1000;181;
050222;1100;281;
050222;1200;355;
050222;1300;370;
050222;1400;363;
050222;1500;779;
050222;1600;861;
050222;1700;736;
050222;1800;533;
050222;1900;340;
050222;2000;181;
050222;2100;18;
050222;2200;0;
050222;2300;0;
050223;0000;;
050223;0100;0;
050223;0200;0;
050223;0300;0;
050223;0400;0;
050223;0500;0;
050223;0600;0;
050223;0700;0;
050223;0800;7;
050223;0900;120;
050223;1000;265;
050223;1100;567;
050223;1200;727;
050223;1300;842;
050223;1400;905;
050223;1500;915;
050223;1600;860;
050223;1700;742;
050223;1800;585;
050223;1900;392;
050223;2000;178;
050223;2100;22;
050223;2200;0;
050223;2300;0;
050224;0000;;
050224;0100;0;
050224;0200;0;
050224;0300;0;
050224;0400;0;
050224;0500;0;
050224;0600;0;
050224;0700;0;
050224;0800;13;
050224;0900;171;
050224;1000;350;
050224;1100;563;
050224;1200;725;
050224;1300;841;
050224;1400;904;
050224;1500;910;
050224;1600;852;
050224;1700;739;
050224;1800;583;
050224;1900;384;
050224;2000;168;
050224;2100;20;
050224;2200;0;
050224;2300;0;
050225;0000;;
050225;0100;0;
050225;0200;0;
050225;0300;0;
050225;0400;0;
050225;0500;0;
050225;0600;0;
050225;0700;0;
050225;0800;14;
050225;0900;163;
050225;1000;353;
050225;1100;553;
050225;1200;719;
050225;1300;833;
050225;1400;897;
050225;1500;909;
050225;1600;855;
050225;1700;737;
050225;1800;577;
050225;1900;379;
050225;2000;167;
050225;2100;20;
050225;2200;0;
050225;2300;0;
050226;0000;;
050226;0100;0;
050226;0200;0;
050226;0300;0;
050226;0400;0;
050226;0500;0;
050226;0600;0;
050226;0700;0;
050226;0800;11;
050226;0900;155;
050226;1000;353;
050226;1100;567;
050226;1200;717;
050226;1300;833;
050226;1400;890;
050226;1500;891;
050226;1600;846;
050226;1700;740;
050226;1800;550;
050226;1900;372;
050226;2000;162;
050226;2100;16;
050226;2200;0;
050226;2300;0;
050227;0000;;
050227;0100;0;
050227;0200;0;
050227;0300;0;
050227;0400;0;
050227;0500;0;
050227;0600;0;
050227;0700;0;
050227;0800;4;
050227;0900;41;
050227;1000;112;
050227;1100;272;
050227;1200;408;
050227;1300;739;
050227;1400;898;
050227;1500;892;
050227;1600;838;
050227;1700;728;
050227;1800;568;
050227;1900;363;
050227;2000;94;
050227;2100;15;
050227;2200;0;
050227;2300;;
050228;0000;;
050228;0100;0;
050228;0200;0;
050228;0300;0;
050228;0400;0;
050228;0500;0;
050228;0600;0;
050228;0700;0;
050228;0800;9;
050228;0900;130;
050228;1000;331;
050228;1100;472;
050228;1200;617;
050228;1300;699;
050228;1400;819;
050228;1500;776;
050228;1600;792;
050228;1700;558;
050228;1800;445;
050228;1900;223;
050228;2000;80;
050228;2100;6;
050228;2200;0;
050228;2300;0;
050301;0000;;
050301;0100;0;
050301;0200;0;
050301;0300;0;
050301;0400;0;
050301;0500;0;
050301;0600;0;
050301;0700;0;
050301;0800;2;
050301;0900;25;
050301;1000;76;
050301;1100;199;
050301;1200;332;
050301;1300;427;
050301;1400;382;
050301;1500;313;
050301;1600;333;
050301;1700;225;
050301;1800;119;
050301;1900;107;
050301;2000;52;
050301;2100;6;
050301;2200;0;
050301;2300;0;
050302;0000;;
050302;0100;0;
050302;0200;0;
050302;0300;0;
050302;0400;0;
050302;0500;0;
050302;0600;0;
050302;0700;0;
050302;0800;9;
050302;0900;128;
050302;1000;236;
050302;1100;371;
050302;1200;632;
050302;1300;593;
050302;1400;743;
050302;1500;555;
050302;1600;495;
050302;1700;452;
050302;1800;530;
050302;1900;330;
050302;2000;121;
050302;2100;7;
050302;2200;0;
050302;2300;0;
050303;0000;;
050303;0100;0;
050303;0200;0;
050303;0300;0;
050303;0400;0;
050303;0500;0;
050303;0600;0;
050303;0700;0;
050303;0800;2;
050303;0900;35;
050303;1000;133;
050303;1100;471;
050303;1200;503;
050303;1300;669;
050303;1400;694;
050303;1500;832;
050303;1600;525;
050303;1700;383;
050303;1800;225;
050303;1900;97;
050303;2000;36;
050303;2100;1;
050303;2200;0;
050303;2300;0;
050304;0000;;
050304;0100;0;
050304;0200;0;
050304;0300;0;
050304;0400;0;
050304;0500;0;
050304;0600;0;
050304;0700;0;
050304;0800;3;
050304;0900;40;
050304;1000;218;
050304;1100;386;
050304;1200;261;
050304;1300;548;
050304;1400;858;
050304;1500;796;
050304;1600;810;
050304;1700;713;
050304;1800;544;
050304;1900;344;
050304;2000;136;
050304;2100;8;
050304;2200;0;
050304;2300;0;
050305;0000;;
050305;0100;0;
050305;0200;0;
050305;0300;0;
050305;0400;0;
050305;0500;0;
050305;0600;0;
050305;0700;0;
050305;0800;8;
050305;0900;137;
050305;1000;355;
050305;1100;571;
050305;1200;720;
050305;1300;842;
050305;1400;896;
050305;1500;898;
050305;1600;834;
050305;1700;720;
050305;1800;521;
050305;1900;268;
050305;2000;105;
050305;2100;3;
050305;2200;0;
050305;2300;0;
050306;0000;;
050306;0100;0;
050306;0200;0;
050306;0300;0;
050306;0400;0;
050306;0500;0;
050306;0600;0;
050306;0700;0;
050306;0800;2;
050306;0900;111;
050306;1000;346;
050306;1100;542;
050306;1200;714;
050306;1300;418;
050306;1400;618;
050306;1500;297;
050306;1600;117;
050306;1700;66;
050306;1800;60;
050306;1900;41;
050306;2000;11;
050306;2100;1;
050306;2200;0;
050306;2300;0;
050307;0000;;
050307;0100;0;
050307;0200;0;
050307;0300;0;
050307;0400;0;
050307;0500;0;
050307;0600;0;
050307;0700;0;
050307;0800;3;
050307;0900;78;
050307;1000;162;
050307;1100;233;
050307;1200;482;
