FECHA (YYMMDD);HORA (HHMM);;
050120;0300;1000;
050120;0400;999;
050120;0500;999;
050120;0600;999;
050120;0700;999;
050120;0800;999;
050120;0900;998;
050120;1000;998;
050120;1100;998;
050120;1200;997;
050120;1300;997;
050120;1400;996;
050120;1500;996;
050120;1600;996;
050120;1700;996;
050120;1800;996;
050120;1900;996;
050120;2000;996;
050120;2100;996;
050120;2200;997;
050120;2300;998;
050121;0000;;
050121;0100;998;
050121;0200;998;
050121;0300;998;
050121;0400;998;
050121;0500;997;
050121;0600;998;
050121;0700;998;
050121;0800;998;
050121;0900;998;
050121;1000;998;
050121;1100;998;
050121;1200;998;
050121;1300;998;
050121;1400;998;
050121;1500;998;
050121;1600;997;
050121;1700;997;
050121;1800;998;
050121;1900;999;
050121;2000;999;
050121;2100;1000;
050121;2200;1001;
050121;2300;1002;
050122;0000;;
050122;0100;1003;
050122;0200;1004;
050122;0300;1004;
050122;0400;1004;
050122;0500;1004;
050122;0600;1005;
050122;0700;1006;
050122;0800;1006;
050122;0900;1007;
050122;1000;1008;
050122;1100;1008;
050122;1200;1008;
050122;1300;1008;
050122;1400;1007;
050122;1500;1007;
050122;1600;1007;
050122;1700;1006;
050122;1800;1006;
050122;1900;1006;
050122;2000;1006;
050122;2100;1006;
050122;2200;1007;
050122;2300;1007;
050123;0000;;
050123;0100;1007;
050123;0200;1007;
050123;0300;1006;
050123;0400;1006;
050123;0500;1006;
050123;0600;1006;
050123;0700;1006;
050123;0800;1006;
050123;0900;1006;
050123;1000;1007;
050123;1100;1007;
050123;1200;1007;
050123;1300;1007;
050123;1400;1007;
050123;1500;1007;
050123;1600;1007;
050123;1700;1006;
050123;1800;1006;
050123;1900;1006;
050123;2000;1007;
050123;2100;1007;
050123;2200;1008;
050123;2300;1008;
050124;0000;;
050124;0100;1008;
050124;0200;1008;
050124;0300;1008;
050124;0400;1007;
050124;0500;1007;
050124;0600;1007;
050124;0700;1008;
050124;0800;1008;
050124;0900;1009;
050124;1000;1010;
050124;1100;1010;
050124;1200;1009;
050124;1300;1009;
050124;1400;1008;
050124;1500;1008;
050124;1600;1007;
050124;1700;1007;
050124;1800;1006;
050124;1900;1006;
050124;2000;1007;
050124;2100;1007;
050124;2200;1008;
050124;2300;1008;
050125;0000;;
050125;0100;1008;
050125;0200;1008;
050125;0300;1007;
050125;0400;1006;
050125;0500;1005;
050125;0600;1005;
050125;0700;1005;
050125;0800;1005;
050125;0900;1005;
050125;1000;1005;
050125;1100;1004;
050125;1200;1003;
050125;1300;1003;
050125;1400;1002;
050125;1500;1001;
050125;1600;1000;
050125;1700;1000;
050125;1800;1000;
050125;1900;999;
050125;2000;1000;
050125;2100;1000;
050125;2200;1001;
050125;2300;1001;
050126;0000;;
050126;0100;1001;
050126;0200;1001;
050126;0300;1001;
050126;0400;1000;
050126;0500;1000;
050126;0600;1000;
050126;0700;1000;
050126;0800;1001;
050126;0900;1001;
050126;1000;1001;
050126;1100;0;
050126;1200;1000;
050126;1300;1000;
050126;1400;1000;
050126;1500;1000;
050126;1600;1000;
050126;1700;1000;
050126;1800;1000;
050126;1900;1000;
050126;2000;1001;
050126;2100;1002;
050126;2200;1002;
050126;2300;1003;
050127;0000;;
050127;0100;1004;
050127;0200;1004;
050127;0300;1004;
050127;0400;1004;
050127;0500;1004;
050127;0600;1004;
050127;0700;1004;
050127;0800;1005;
050127;0900;1005;
050127;1000;1005;
050127;1100;1005;
050127;1200;1005;
050127;1300;1005;
050127;1400;1004;
050127;1500;1004;
050127;1600;1003;
050127;1700;1002;
050127;1800;1002;
050127;1900;1002;
050127;2000;1002;
050127;2100;1003;
050127;2200;1003;
050127;2300;1003;
050128;0000;;
050128;0100;1003;
050128;0200;1003;
050128;0300;1002;
050128;0400;1002;
050128;0500;1001;
050128;0600;1001;
050128;0700;1001;
050128;0800;1001;
050128;0900;1001;
050128;1000;1001;
050128;1100;1001;
050128;1200;1000;
050128;1300;999;
050128;1400;999;
050128;1500;998;
050128;1600;999;
050128;1700;998;
050128;1800;998;
050128;1900;998;
050128;2000;998;
050128;2100;998;
050128;2200;999;
050128;2300;999;
050129;0000;;
050129;0100;999;
050129;0200;999;
050129;0300;999;
050129;0400;999;
050129;0500;999;
050129;0600;999;
050129;0700;999;
050129;0800;1000;
050129;0900;1001;
050129;1000;1001;
050129;1100;1001;
050129;1200;1001;
050129;1300;1001;
050129;1400;1001;
050129;1500;1001;
050129;1600;1001;
050129;1700;1001;
050129;1800;1001;
050129;1900;1002;
050129;2000;1003;
050129;2100;1003;
050129;2200;1004;
050129;2300;1004;
050130;0000;;
050130;0100;1005;
050130;0200;1005;
050130;0300;1005;
050130;0400;1005;
050130;0500;1005;
050130;0600;1006;
050130;0700;1007;
050130;0800;1007;
050130;0900;1008;
050130;1000;1008;
050130;1100;1008;
050130;1200;1008;
050130;1300;1008;
050130;1400;1008;
050130;1500;1008;
050130;1600;1007;
050130;1700;1007;
050130;1800;1007;
050130;1900;1008;
050130;2000;1009;
050130;2100;1009;
050130;2200;1010;
050130;2300;1011;
050131;0000;;
050131;0100;1012;
050131;0200;1012;
050131;0300;1012;
050131;0400;1012;
050131;0500;1012;
050131;0600;1012;
050131;0700;1012;
050131;0800;1012;
050131;0900;1012;
050131;1000;1012;
050131;1100;1011;
050131;1200;1011;
050131;1300;1010;
050131;1400;1009;
050131;1500;1008;
050131;1600;1008;
050131;1700;1007;
050131;1800;1006;
050131;1900;1006;
050131;2000;1005;
050131;2100;1006;
050131;2200;1006;
050131;2300;1007;
